x,y,theta
2.0,34.0,3.6916692491317114
2.0,4.0,3.2219958215174165
2.0,1.0,6.065271327916249
2.0,-2.0,4.235660803213268
2.0,-5.0,4.262143200998199
2.0,-8.0,4.192688221820138
2.0,-11.0,2.2949088854011013
2.0,-14.0,1.911770024556687
2.0,-17.0,3.835438986726009
2.0,-20.0,0.5108550172741438
2.0,-23.0,3.0458528439037065
2.0,-26.0,4.735433177175814
2.0,-29.0,3.7903945242502233
2.0,-32.0,0.16622031869352208
2.0,-35.0,4.8730338429553015
2.0,-38.0,5.587873296093109
2.0,-41.0,2.880418334897738
2.0,-44.0,0.7483881392201638
2.0,-47.0,0.06355399200143844
2.0,-50.0,4.681333017498048
2.0,-53.0,2.0009081191023452
2.0,-56.0,1.9637053759929894
2.0,-59.0,5.080345346061432
2.0,-62.0,5.458904367906225
2.0,-65.0,5.911418632823005
2.0,-68.0,5.848459648097517
2.0,-71.0,1.576431746286178
2.0,-74.0,4.911534411548567
2.0,-77.0,3.515982379086466
2.0,-80.0,3.888560577979787
2.0,-83.0,0.7983068545120608
2.0,-86.0,5.798709232487679
2.0,-89.0,1.105194779192352
2.0,-92.0,1.0021614365948135
2.0,-95.0,2.3150308067125187
2.0,-98.0,1.2160252036055859
2.0,-101.0,3.0435349278608923
2.0,-104.0,2.1260101604079065
2.0,-107.0,2.1899772579817727
2.0,-110.0,1.2046148848934999
2.0,-113.0,1.1588284655705425
2.0,-116.0,3.8097043511916047
2.0,-119.0,5.672317807194741
2.0,-122.0,3.474488583878667
2.0,-125.0,5.5038951008389345
2.0,-128.0,5.874371975396906
2.0,-131.0,6.052797179432025
2.0,-134.0,4.627507667427136
2.0,-137.0,6.0179910041105
2.0,-140.0,5.349392170032378
2.0,-143.0,3.224693961118981
2.0,-146.0,3.842915062861452
2.0,-149.0,3.9812843678771483
2.0,-152.0,1.3210121625301825
2.0,-155.0,5.592356274837797
2.0,-158.0,1.3075133208345637
2.0,-161.0,5.051023778592543
2.0,-164.0,1.9748450964434314
2.0,-167.0,5.123892316596587
2.0,-170.0,1.6421931531339373
2.0,-173.0,5.158747542978137
2.0,-176.0,1.4778418368241022
2.0,-179.0,1.1592392297445664
2.0,-182.0,5.784979049552655
2.0,-185.0,2.0067379104527334
2.0,-188.0,1.992732735265618
2.0,-191.0,0.12464394783856578
2.0,-194.0,5.8784300047348665
2.0,-197.0,2.4630781476789116
2.0,-200.0,5.761918154780679
2.0,-203.0,5.737153631816626
2.0,-206.0,0.7173368923893163
2.0,-209.0,4.263354918592645
2.0,-212.0,2.4041659109585605
2.0,-215.0,1.7793436112076413
2.0,-218.0,2.4298487801141118
2.0,-221.0,4.593077447998341
2.0,-224.0,4.388091867560385
2.0,-227.0,1.8079762030875237
2.0,-230.0,2.3075355252741896
2.0,-233.0,2.5539615300431624
2.0,-236.0,1.8353340983722848
2.0,-239.0,3.9148959445563523
2.0,-245.0,0.2705614999189386
2.0,-248.0,3.935552487914117
2.0,-251.0,0.10533128897825539
2.0,-254.0,4.136882194713536
2.0,-257.0,6.274728201368887
2.0,-263.0,2.189874942912139
2.0,-266.0,4.977308482452191
2.0,-272.0,2.5828173231170477
5.0,733.0,1.2136285949941343
5.0,730.0,0.9745156020802902
5.0,727.0,2.0294170862599534
5.0,724.0,5.81944538647591
5.0,721.0,3.1056377317014245
5.0,718.0,6.025492444458762
5.0,715.0,4.723496071491131
5.0,709.0,0.03792253646868786
5.0,706.0,0.2996430854912
5.0,703.0,2.0153789534073536
5.0,700.0,4.995768172664547
5.0,697.0,3.2605300886033373
5.0,694.0,0.22673338723261152
5.0,691.0,5.5093094765317
5.0,688.0,0.7914190631968321
5.0,685.0,0.7173131513476123
5.0,682.0,4.33362944342295
5.0,679.0,4.9041629625548335
5.0,676.0,3.409411744360536
5.0,673.0,4.673407592991714
5.0,670.0,1.6786038917456059
5.0,667.0,3.568494368472318
5.0,664.0,1.151198429255017
5.0,661.0,4.453821030978991
5.0,655.0,4.526312040491764
5.0,652.0,4.708608973687658
5.0,649.0,1.7605795956304295
5.0,646.0,0.6017883125019432
5.0,643.0,2.1505418216114442
5.0,640.0,5.2155139867955995
5.0,637.0,0.6989153154383428
5.0,634.0,3.7330105280473074
5.0,631.0,3.915320908520655
5.0,628.0,3.9526451184600315
5.0,625.0,0.45508548502527024
5.0,622.0,4.017355385602715
5.0,619.0,0.6618335944760454
5.0,616.0,0.4336187099264381
5.0,613.0,1.835133650300413
5.0,610.0,1.2463790213535264
5.0,607.0,5.141180957138811
5.0,604.0,2.9482408459147567
5.0,601.0,5.0869171132852165
5.0,598.0,5.936912962884607
5.0,595.0,0.018068897707737196
5.0,592.0,5.76887712591774
5.0,589.0,2.671238183187497
5.0,586.0,5.565460727185125
5.0,583.0,2.2123037611111256
5.0,580.0,4.392937081502158
5.0,577.0,3.554987197268226
5.0,574.0,3.7254090876633614
5.0,571.0,5.122445593887892
5.0,568.0,2.373395913507667
5.0,565.0,0.6296661796334181
5.0,562.0,4.696376201514556
5.0,541.0,3.897205577925108
5.0,538.0,5.1781312152606676
5.0,535.0,1.7629440531967375
5.0,532.0,3.563323473099277
5.0,529.0,5.2647453818776855
5.0,526.0,4.774448302025492
5.0,523.0,2.6573349381145253
5.0,520.0,4.044025072734652
5.0,517.0,5.496824892399738
5.0,514.0,3.4675048451053025
5.0,40.0,3.7557631810464853
5.0,37.0,4.963456231274951
5.0,34.0,0.8537228743991226
5.0,31.0,3.475748920630706
5.0,28.0,0.4347189457636764
5.0,25.0,2.1219755469922883
5.0,22.0,4.567872904938565
5.0,19.0,3.886551093715263
5.0,16.0,0.8688411082565722
5.0,13.0,3.6015537644079822
5.0,10.0,2.27646660536864
5.0,7.0,3.744971780212282
5.0,4.0,6.220994022988379
5.0,1.0,1.5794311927263065
5.0,-2.0,0.012554748579846035
5.0,-5.0,1.2599025224494953
5.0,-8.0,5.9987971935568645
5.0,-11.0,1.3605855023170736
5.0,-14.0,3.0297734665242126
5.0,-17.0,4.796341511646603
5.0,-20.0,0.6078310417906561
5.0,-23.0,5.219911274883847
5.0,-26.0,4.721365889812724
5.0,-29.0,2.183646703164045
5.0,-32.0,4.1945196992944185
5.0,-35.0,1.460758986788411
5.0,-38.0,5.345948083417812
5.0,-41.0,1.8516747956375372
5.0,-44.0,5.029259726025985
5.0,-47.0,1.2110875448179623
5.0,-50.0,5.783777207051042
5.0,-53.0,1.5552870990781122
5.0,-56.0,2.3505585879311863
5.0,-59.0,4.889094168560982
5.0,-62.0,5.207848490570809
5.0,-65.0,0.20515243685343754
5.0,-68.0,2.6752548937060316
5.0,-71.0,3.2979581724589075
5.0,-74.0,3.288485158384895
5.0,-77.0,3.030185731902004
5.0,-80.0,2.5760026948782238
5.0,-83.0,5.041620629176967
5.0,-86.0,3.5120356815903087
5.0,-89.0,5.081845784168855
5.0,-92.0,2.4711169434473956
5.0,-95.0,1.9032200420083478
5.0,-98.0,3.474783410215262
5.0,-101.0,0.5187125165105417
5.0,-104.0,3.636937666245022
5.0,-107.0,0.3696672771005137
5.0,-110.0,0.12059346878356164
5.0,-113.0,4.108076429176407
5.0,-116.0,4.3494514097316275
5.0,-119.0,4.090479274926976
5.0,-122.0,4.881609050140529
5.0,-125.0,0.10826799019536189
5.0,-128.0,3.430352963973776
5.0,-131.0,3.5950036706863253
5.0,-134.0,3.35229479983456
5.0,-137.0,0.6128430414532536
5.0,-140.0,5.740673442620876
5.0,-143.0,6.205703238091564
5.0,-146.0,5.396178366822569
5.0,-149.0,0.006492532813882331
5.0,-152.0,1.0044749062940823
5.0,-155.0,3.177215106270507
5.0,-158.0,4.561317942728097
5.0,-161.0,6.198027672680155
5.0,-164.0,3.1874440410097007
5.0,-167.0,2.588886094686762
5.0,-170.0,2.8235017108758114
5.0,-173.0,5.172284471853288
5.0,-176.0,3.198657410412998
5.0,-179.0,5.493969005715173
5.0,-182.0,1.0581640036980144
5.0,-185.0,4.679131062472423
5.0,-188.0,4.273950642280324
5.0,-191.0,5.908314071540747
5.0,-194.0,5.224699379143367
5.0,-197.0,1.568636018604992
5.0,-200.0,1.917559771661788
5.0,-203.0,0.3967751112658075
5.0,-206.0,0.9433086139892651
5.0,-209.0,3.371823309345673
5.0,-212.0,1.9908342890927662
5.0,-215.0,2.8870949153705587
5.0,-218.0,0.0939958743523484
5.0,-221.0,1.7161761365870165
5.0,-224.0,1.0352024760570893
5.0,-227.0,3.4332829281267285
5.0,-230.0,4.534217035444092
5.0,-233.0,5.323456641253219
5.0,-236.0,6.176036428061174
5.0,-239.0,0.89334547777574
5.0,-245.0,2.549642050596192
5.0,-248.0,3.472910077467207
5.0,-251.0,5.566326371494866
5.0,-254.0,4.026934526459719
5.0,-257.0,4.969816710073201
8.0,733.0,0.6159446749079331
8.0,730.0,6.11170956485834
8.0,727.0,0.8328818503494161
8.0,724.0,5.078118742801735
8.0,721.0,5.133854618982185
8.0,718.0,1.111998505337843
8.0,715.0,1.0130424247976917
8.0,712.0,4.72362580645165
8.0,709.0,0.9425714982401419
8.0,706.0,0.9650274857539862
8.0,703.0,0.7325936332826264
8.0,700.0,1.3934600101059618
8.0,697.0,0.9654020102833885
8.0,694.0,0.2955554619815863
8.0,691.0,4.234956377116899
8.0,688.0,6.145055861939584
8.0,685.0,2.8276294627571756
8.0,682.0,4.559233097331702
8.0,679.0,2.828505322161417
8.0,676.0,1.9794691700563236
8.0,673.0,2.8572971457356466
8.0,670.0,2.2890530314096154
8.0,667.0,5.0393149080634885
8.0,664.0,5.576985574954023
8.0,661.0,3.243202792730769
8.0,658.0,0.5169188796845618
8.0,655.0,2.4435445628019523
8.0,652.0,4.7346745594532065
8.0,649.0,3.264506875719014
8.0,646.0,5.683679958889454
8.0,643.0,2.799389729622935
8.0,640.0,1.330761964935443
8.0,637.0,3.310793652225285
8.0,634.0,5.849320559519925
8.0,631.0,2.2184845750651108
8.0,628.0,0.0794865071463074
8.0,625.0,6.262027243314854
8.0,622.0,4.086794948942951
8.0,619.0,6.1009510363841795
8.0,616.0,3.0909851456209307
8.0,613.0,1.1269728468829445
8.0,610.0,3.0663328811995356
8.0,607.0,4.807530019526475
8.0,604.0,3.725464872995546
8.0,601.0,5.483773686969022
8.0,598.0,1.7860418987712696
8.0,595.0,3.047403952512595
8.0,592.0,1.6011347422202251
8.0,589.0,5.233154801843169
8.0,586.0,1.898718398139172
8.0,583.0,5.220015158407245
8.0,580.0,0.6294439890808525
8.0,577.0,4.420297119374477
8.0,574.0,5.925485212835207
8.0,571.0,4.874625302793427
8.0,568.0,3.5504368302735427
8.0,565.0,2.9907853055315385
8.0,562.0,3.210593988515233
8.0,556.0,1.9076443820116884
8.0,553.0,5.822827146351673
8.0,550.0,0.04670938728083061
8.0,547.0,2.994735425762035
8.0,544.0,3.378727793027982
8.0,541.0,5.490708736973213
8.0,538.0,0.09978160574078328
8.0,535.0,6.026265897341085
8.0,532.0,3.745607848194629
8.0,529.0,2.0811238010955413
8.0,526.0,2.7143514365531383
8.0,523.0,4.332310744373301
8.0,520.0,5.8779414522683
8.0,517.0,1.9636765789098007
8.0,514.0,3.4208532680581003
8.0,115.0,5.326620958376529
8.0,112.0,3.0748378909171685
8.0,109.0,0.6329147125440256
8.0,79.0,1.8228439610869631
8.0,76.0,1.8383357330178234
8.0,73.0,1.8445830699411916
8.0,70.0,4.564973830493368
8.0,64.0,2.7186125648417137
8.0,61.0,2.1899868795305126
8.0,58.0,3.382106512988794
8.0,55.0,0.29546608376176503
8.0,52.0,3.0480540885482648
8.0,49.0,5.138288870046267
8.0,46.0,6.064144192016306
8.0,43.0,4.058731263425505
8.0,40.0,1.9590497641285494
8.0,37.0,5.119961411444163
8.0,34.0,1.359025829047796
8.0,31.0,1.0659675796742378
8.0,28.0,2.0048850862711345
8.0,25.0,4.311408888209841
8.0,22.0,4.412504747058589
8.0,19.0,5.0490143832862815
8.0,16.0,1.8935063056268133
8.0,13.0,4.79436975781844
8.0,10.0,1.931554483469365
8.0,7.0,6.045763237673104
8.0,4.0,3.8869188669583363
8.0,1.0,4.054776242722929
8.0,-2.0,2.089895361413444
8.0,-5.0,6.1073992557514005
8.0,-8.0,0.5968813586915983
8.0,-11.0,0.13687125567841849
8.0,-14.0,6.003842716120637
8.0,-17.0,0.8117793670195682
8.0,-20.0,2.256130306247706
8.0,-23.0,2.493803595175912
8.0,-26.0,5.8035730254278555
8.0,-29.0,1.5767874062081886
8.0,-32.0,5.511248302103125
8.0,-35.0,3.336579857606977
8.0,-38.0,0.6540518923280906
8.0,-41.0,6.266596627069859
8.0,-44.0,1.3718770337282284
8.0,-47.0,3.1623686262662947
8.0,-50.0,0.2552142084418284
8.0,-53.0,0.5111688571970386
8.0,-56.0,0.4297273697124425
8.0,-59.0,2.9473310773220556
8.0,-62.0,1.9898298926424995
8.0,-65.0,5.773137514861172
8.0,-68.0,4.985260591572435
8.0,-71.0,0.8564706752828641
8.0,-74.0,2.7695510696628345
8.0,-77.0,5.719231123147834
8.0,-80.0,0.9733745232655083
8.0,-83.0,2.4508491153162644
8.0,-86.0,0.5940081675636103
8.0,-89.0,3.139111139881153
8.0,-92.0,4.547637839797434
8.0,-95.0,1.370160435653758
8.0,-98.0,4.992630817945313
8.0,-101.0,2.491710990960507
8.0,-104.0,1.5885582418852373
8.0,-107.0,2.443001358212297
8.0,-110.0,5.604293100541939
8.0,-113.0,2.0557359921090304
8.0,-116.0,4.779481111770588
8.0,-119.0,3.883340206499031
8.0,-122.0,0.46899196860905845
8.0,-125.0,0.654480392990646
8.0,-128.0,1.5323583844493518
8.0,-131.0,0.20768227815442522
8.0,-134.0,0.37586936553841854
8.0,-137.0,0.7476025829577043
8.0,-140.0,4.416542047172342
8.0,-143.0,0.3040176967813558
8.0,-146.0,3.199600279297613
8.0,-149.0,1.108675866759445
8.0,-152.0,5.531050515232021
8.0,-155.0,5.689402382184014
8.0,-158.0,6.277606638633642
8.0,-161.0,0.8790283004697899
8.0,-164.0,0.12265724766966254
8.0,-167.0,0.5772626705025207
8.0,-170.0,6.1479275925932155
8.0,-173.0,0.8446159376970677
8.0,-176.0,4.033449935135386
8.0,-179.0,0.9426675093914842
8.0,-182.0,3.7229702650611847
8.0,-185.0,2.5827345081475204
8.0,-188.0,5.905823025912276
8.0,-191.0,2.257496240668001
8.0,-194.0,2.941931776549216
8.0,-197.0,0.5998478515355825
8.0,-200.0,5.158364195433135
8.0,-203.0,5.63091641885762
8.0,-206.0,5.317859714153576
8.0,-209.0,2.309881130281861
8.0,-212.0,4.479142402519945
8.0,-215.0,1.2884124893240039
8.0,-218.0,0.3843271793520796
8.0,-221.0,2.3924195318700328
8.0,-224.0,1.0527906078867963
8.0,-227.0,0.7804084294224246
8.0,-230.0,1.0098676832267515
8.0,-233.0,4.878306185451148
8.0,-236.0,1.9877985359088268
8.0,-239.0,0.7653754714144196
8.0,-245.0,2.6363369074449228
8.0,-260.0,4.4649232647973855
8.0,-263.0,1.5874095911691724
8.0,-266.0,4.011466229880791
8.0,-269.0,0.9024015930715874
11.0,724.0,4.943023756490142
11.0,721.0,5.36216191827781
11.0,718.0,3.678149919158276
11.0,715.0,2.956267793981323
11.0,712.0,0.24312248016735874
11.0,709.0,0.08757869309111367
11.0,706.0,1.5981981889966053
11.0,700.0,5.361480963200325
11.0,697.0,1.296796973566773
11.0,694.0,5.579159837178634
11.0,688.0,6.248261102672106
11.0,685.0,0.043489500514109755
11.0,682.0,2.5013705934490713
11.0,679.0,4.304981353167396
11.0,676.0,5.974753211871897
11.0,661.0,0.711590968090756
11.0,658.0,1.860248958597372
11.0,655.0,2.633517747214975
11.0,652.0,0.12405531550560389
11.0,649.0,2.0236147066309265
11.0,646.0,4.1984762888084255
11.0,643.0,4.763381471300896
11.0,640.0,1.6350063252226332
11.0,637.0,2.405484963871043
11.0,634.0,2.147629572515135
11.0,631.0,4.924229243138465
11.0,628.0,6.220366254850284
11.0,625.0,2.645310784497861
11.0,622.0,5.047340253271387
11.0,619.0,5.44005051236077
11.0,616.0,5.746797315407315
11.0,613.0,1.2114987005686582
11.0,610.0,3.1965313137785434
11.0,607.0,3.4083312013655718
11.0,604.0,3.2834497235260702
11.0,601.0,6.0164503382467895
11.0,598.0,1.0096555194491788
11.0,595.0,1.8259109319224307
11.0,592.0,3.772208103714165
11.0,589.0,1.870952214361602
11.0,586.0,0.8730740959301748
11.0,583.0,2.150254577949967
11.0,580.0,4.8226101026206605
11.0,577.0,3.6216175692132446
11.0,574.0,2.503862091994337
11.0,571.0,3.2468931272374078
11.0,568.0,3.176855349751672
11.0,565.0,5.414530893223871
11.0,562.0,5.220512024660244
11.0,559.0,1.1436677363922536
11.0,553.0,0.09479009309587422
11.0,550.0,1.8512214707002381
11.0,547.0,2.3469392769550184
11.0,544.0,3.7412638481687934
11.0,541.0,3.32910763791429
11.0,538.0,2.5293923629218367
11.0,535.0,1.1493802767208492
11.0,532.0,4.809037994542989
11.0,529.0,0.21184085289735136
11.0,526.0,2.243041788323838
11.0,523.0,0.7105528818478956
11.0,520.0,5.5690479757141595
11.0,517.0,5.160914959745818
11.0,514.0,5.706383240191937
11.0,118.0,2.3430920664383637
11.0,115.0,3.3477657066018685
11.0,112.0,3.4388472622649737
11.0,109.0,4.754730988848609
11.0,106.0,3.535453706491348
11.0,103.0,3.8624766285638135
11.0,100.0,1.7293951427480634
11.0,97.0,1.7650609750321622
11.0,94.0,1.659922796077402
11.0,91.0,2.552113133760819
11.0,79.0,0.5345986480439804
11.0,76.0,2.338236699086931
11.0,73.0,1.2487563851880832
11.0,70.0,5.296534994455996
11.0,67.0,2.728696740470352
11.0,64.0,1.1771497721978248
11.0,61.0,3.894800543395824
11.0,58.0,1.0914908612648266
11.0,55.0,0.1759616017465303
11.0,52.0,3.8536009998772345
11.0,49.0,1.3601637655408838
11.0,46.0,1.6727433329787988
11.0,43.0,3.3264138063066895
11.0,40.0,5.677344928822777
11.0,37.0,3.652593576340643
11.0,34.0,4.091275270743476
11.0,31.0,4.087637109244394
11.0,28.0,0.9906186772121197
11.0,25.0,4.48725537061629
11.0,22.0,2.6918624401690963
11.0,19.0,3.5489294849662896
11.0,16.0,0.41625227013319094
11.0,13.0,1.2203996619559838
11.0,10.0,1.9483049129209609
11.0,7.0,2.375926161665195
11.0,4.0,3.502436453199922
11.0,1.0,1.951539564897749
11.0,-2.0,3.990242523116226
11.0,-5.0,0.2007674102597397
11.0,-8.0,1.196069621847097
11.0,-11.0,4.363207933564744
11.0,-14.0,3.9609493455890536
11.0,-17.0,1.8305107320740657
11.0,-20.0,5.225850254250673
11.0,-23.0,2.843203174410028
11.0,-26.0,0.918791524474953
11.0,-29.0,0.7703949578177378
11.0,-32.0,3.4727638707462973
11.0,-35.0,1.3318042889847728
11.0,-38.0,1.4481673716044345
11.0,-41.0,0.018281692303342405
11.0,-44.0,1.5353306906809974
11.0,-47.0,0.937025616258681
11.0,-50.0,0.01131666433539482
11.0,-53.0,6.017480549820587
11.0,-56.0,2.937510481701594
11.0,-59.0,6.140291952291511
11.0,-62.0,1.5485404785173205
11.0,-65.0,4.603891956563436
11.0,-68.0,2.382492625240649
11.0,-71.0,2.012170187389731
11.0,-74.0,1.4630014932346744
11.0,-77.0,6.170009445045451
11.0,-80.0,0.8572536641348203
11.0,-83.0,5.527320754290238
11.0,-86.0,2.501711616420598
11.0,-89.0,0.21520558171610785
11.0,-92.0,4.460832622084523
11.0,-95.0,0.22610842360141545
11.0,-98.0,0.5121494248243981
11.0,-101.0,2.8136054051556583
11.0,-104.0,1.5828251857954565
11.0,-107.0,5.764930302940322
11.0,-110.0,3.9804424872073514
11.0,-113.0,6.080013503526309
11.0,-116.0,0.4987743163436823
11.0,-119.0,3.3933673198610452
11.0,-122.0,5.481531599936325
11.0,-125.0,5.849806135257145
11.0,-128.0,3.7592466323113483
11.0,-131.0,2.365376821956631
11.0,-134.0,3.5327231675766506
11.0,-137.0,3.6047730802841285
11.0,-140.0,2.0489800964525795
11.0,-143.0,2.941545502682166
11.0,-146.0,5.755106142972297
11.0,-149.0,0.7180779677936298
11.0,-152.0,5.751192688224152
11.0,-155.0,3.00460481863248
11.0,-158.0,2.4705277964293866
11.0,-161.0,4.665609144027415
11.0,-164.0,5.6287900419477745
11.0,-167.0,3.6888907650979976
11.0,-170.0,0.9728030832897486
11.0,-173.0,4.069488815763908
11.0,-176.0,4.219139806844569
11.0,-179.0,3.8202054279474384
11.0,-182.0,1.9922628382679815
11.0,-185.0,5.0614380442165805
11.0,-188.0,5.52827021697692
11.0,-191.0,2.065387789142271
11.0,-194.0,6.009773328921814
11.0,-197.0,1.9816225213046796
11.0,-200.0,6.27921925122498
11.0,-203.0,5.665179077394124
11.0,-206.0,1.3751602841923456
11.0,-209.0,0.79700127299713
11.0,-212.0,5.6395254559421755
11.0,-215.0,5.4169412059819155
11.0,-218.0,2.924491331203067
11.0,-221.0,6.152213685821684
11.0,-224.0,4.151224986667498
11.0,-227.0,1.1296745895424436
11.0,-230.0,2.0676454201972074
11.0,-233.0,2.8393599268704657
11.0,-236.0,3.303296626394127
11.0,-239.0,3.786196686144201
11.0,-251.0,5.658766137452999
11.0,-254.0,6.14097121186288
11.0,-260.0,2.555588151389793
11.0,-263.0,1.5574840466720132
11.0,-266.0,3.147207601998636
11.0,-269.0,5.383518372423394
14.0,688.0,0.801942546603236
14.0,685.0,6.0860687296446745
14.0,661.0,4.148280691791027
14.0,658.0,0.9894839659335891
14.0,655.0,5.675019200561823
14.0,652.0,2.386068865028222
14.0,649.0,3.5716807606534244
14.0,646.0,3.4705764062599394
14.0,643.0,3.505343432286141
14.0,640.0,3.5999693986491814
14.0,637.0,2.2503885509028536
14.0,634.0,0.4362692335939736
14.0,631.0,2.9077478636469936
14.0,628.0,2.131761106092486
14.0,625.0,1.5901376490198842
14.0,622.0,0.12668595330358753
14.0,619.0,4.174898676994019
14.0,616.0,5.548183851146455
14.0,613.0,0.7306299396945041
14.0,610.0,0.46190391441086237
14.0,607.0,4.963436734080691
14.0,604.0,2.8388014639723287
14.0,601.0,5.806366919750016
14.0,598.0,5.846445685379006
14.0,595.0,2.532990565581195
14.0,592.0,1.676136345944277
14.0,589.0,2.7328916629252427
14.0,586.0,4.8711991791675056
14.0,583.0,0.3152523368840504
14.0,580.0,4.950725293861758
14.0,577.0,1.961307755220978
14.0,574.0,5.935111184493701
14.0,571.0,4.460692512262647
14.0,568.0,6.047240498967799
14.0,565.0,4.617616229750928
14.0,562.0,0.34949792150460063
14.0,559.0,3.936415406739702
14.0,553.0,5.528330459941893
14.0,550.0,2.466721176364824
14.0,547.0,3.6373030942869535
14.0,544.0,3.6614807353591683
14.0,541.0,5.531104750465601
14.0,538.0,2.8345139883542547
14.0,535.0,0.6154976185178465
14.0,532.0,0.8985401857254461
14.0,529.0,4.341337921145502
14.0,526.0,2.138486431799082
14.0,523.0,1.0503188223097373
14.0,520.0,3.621682464661058
14.0,517.0,3.492847708351399
14.0,514.0,0.84755949970013
14.0,217.0,2.2534425243351968
14.0,214.0,5.990070309652855
14.0,193.0,2.536104509878592
14.0,187.0,5.394231457524338
14.0,175.0,2.072690368742983
14.0,172.0,5.111619152557022
14.0,169.0,0.31319802713433226
14.0,166.0,2.613858954851382
14.0,163.0,0.37168745612589466
14.0,160.0,6.153559081360664
14.0,157.0,1.1463635055826846
14.0,154.0,4.35163182144944
14.0,151.0,0.07616450267692787
14.0,148.0,1.4036515155812945
14.0,145.0,4.55528687344155
14.0,142.0,0.6388958495882527
14.0,139.0,4.2588945687103426
14.0,136.0,3.922426219623768
14.0,133.0,3.961832844275292
14.0,130.0,6.215651277560579
14.0,127.0,4.77942628959149
14.0,124.0,5.752722553501926
14.0,121.0,5.978026316712551
14.0,118.0,5.1461987961430165
14.0,115.0,4.551461834069784
14.0,112.0,0.567439258599801
14.0,109.0,1.477267654660044
14.0,106.0,1.6909324292232875
14.0,103.0,4.874306248203044
14.0,100.0,0.12289262276661822
14.0,97.0,2.812958504801294
14.0,94.0,5.480614416472327
14.0,91.0,1.966062555979552
14.0,88.0,6.106511439695765
14.0,85.0,0.1740157655695336
14.0,82.0,1.8398457358017908
14.0,79.0,2.758096276098299
14.0,76.0,4.322855735646446
14.0,73.0,4.377359088155525
14.0,70.0,1.1808086378951428
14.0,67.0,5.014549419348564
14.0,64.0,1.2917048613352382
14.0,61.0,5.338327178914093
14.0,58.0,0.2543570516247142
14.0,55.0,0.0987194570646912
14.0,52.0,0.8911789369051233
14.0,49.0,5.646112770880595
14.0,46.0,0.7564898878203229
14.0,43.0,3.482694916624968
14.0,40.0,3.6315555936207096
14.0,37.0,3.4968139150199287
14.0,34.0,5.620847475808585
14.0,31.0,2.462806171573728
14.0,28.0,0.0745662164375261
14.0,25.0,0.7767437422758284
14.0,22.0,6.077007849156899
14.0,19.0,3.5311024369064867
14.0,16.0,5.895834916470966
14.0,13.0,1.0962499674043042
14.0,10.0,5.61400163750692
14.0,7.0,4.3412641241719605
14.0,4.0,3.228790129477787
14.0,1.0,1.0375589031070274
14.0,-2.0,3.9404945278562398
14.0,-5.0,2.785141192521402
14.0,-8.0,5.974485749205141
14.0,-11.0,1.108517012444901
14.0,-14.0,4.281226897307447
14.0,-17.0,0.8122399976000381
14.0,-20.0,2.408378256826075
14.0,-23.0,2.3991742067332193
14.0,-26.0,3.535748639527078
14.0,-29.0,5.538781073998381
14.0,-32.0,5.046624147554551
14.0,-35.0,4.7793699539113605
14.0,-38.0,1.4286068143171378
14.0,-41.0,2.248308661501442
14.0,-44.0,2.919627688755573
14.0,-47.0,3.033976841789507
14.0,-50.0,2.672350438468017
14.0,-53.0,1.1923075448659766
14.0,-56.0,4.2686668885626595
14.0,-59.0,4.309740072444517
14.0,-62.0,1.3453471795225038
14.0,-65.0,2.233897855330712
14.0,-68.0,6.015200620609888
14.0,-71.0,5.958408252445583
14.0,-74.0,4.891127089194662
14.0,-77.0,2.9078245552596362
14.0,-80.0,3.470022402228943
14.0,-83.0,0.24567427244428444
14.0,-86.0,5.372209532844173
14.0,-89.0,0.8586242481498599
14.0,-92.0,0.14789068486304477
14.0,-95.0,4.64982683135049
14.0,-98.0,4.50532786919337
14.0,-101.0,3.245726782244481
14.0,-104.0,4.59340326485015
14.0,-107.0,4.442859903718582
14.0,-110.0,0.12775999453483322
14.0,-113.0,2.4147411817458595
14.0,-116.0,1.1666490799816889
14.0,-119.0,4.855462248475556
14.0,-122.0,5.269445796322245
14.0,-125.0,4.732422129981878
14.0,-128.0,4.0618722268413805
14.0,-131.0,3.8719994815433116
14.0,-134.0,5.695219329298707
14.0,-137.0,0.7695054468652788
14.0,-140.0,0.9006362386590311
14.0,-143.0,3.227581481902297
14.0,-146.0,3.9502663648470424
14.0,-149.0,2.6970509961981284
14.0,-152.0,6.177310774916424
14.0,-155.0,0.6264556596535035
14.0,-158.0,2.3162870467173575
14.0,-161.0,2.5094404147789087
14.0,-164.0,4.712292325245509
14.0,-167.0,2.3345451820641836
14.0,-170.0,4.101313165416771
14.0,-173.0,0.41562548752020506
14.0,-176.0,5.520429902460599
14.0,-179.0,5.134431008399435
14.0,-182.0,1.4851460720339815
14.0,-185.0,1.5427989928873853
14.0,-188.0,1.278342532268615
14.0,-191.0,0.5462525703858557
14.0,-194.0,2.234927189282657
14.0,-197.0,4.993739284156253
14.0,-200.0,5.569035264352533
14.0,-203.0,4.7606583487099146
14.0,-206.0,6.054472896547796
14.0,-209.0,5.9482343328238265
14.0,-212.0,4.0819325706665
14.0,-215.0,4.809774412582435
14.0,-218.0,3.508240041386165
14.0,-221.0,4.255422666391518
14.0,-224.0,5.093831735365576
14.0,-227.0,4.030277092908324
14.0,-230.0,6.162244267345711
14.0,-233.0,1.8147682037548178
14.0,-236.0,0.5890062407898622
